RefSeqID	GOTerm	Description
NM_001394855	GO:0043226	organelle
NM_001394855	GO:0005856	cytoskeleton
NM_001394857	GO:0043226	organelle
NM_001394857	GO:0005856	cytoskeleton
NM_001134775	GO:0043226	organelle
NM_001134775	GO:0005856	cytoskeleton
NM_001134775	GO:0005634	nucleus
NM_001134775	GO:0005654	nucleoplasm
NM_001134775	GO:0005829	cytosol
NM_001134775	GO:0005739	mitochondrion
NM_001134775	GO:0005886	plasma membrane
NM_001134775	GO:0005773	vacuole
NM_001134775	GO:0005764	lysosome
NM_001134775	GO:0007018	microtubule-based movement
NM_001134775	GO:0008092	cytoskeletal protein binding
NM_001318734	GO:0043226	organelle
NM_001318734	GO:0005856	cytoskeleton
NM_001318734	GO:0005634	nucleus
NM_001318734	GO:0005654	nucleoplasm
NM_001318734	GO:0005829	cytosol
NM_001318734	GO:0005739	mitochondrion
NM_001318734	GO:0005886	plasma membrane
NM_001318734	GO:0005773	vacuole
NM_001318734	GO:0005764	lysosome
NM_001318734	GO:0007018	microtubule-based movement
NM_001318734	GO:0008092	cytoskeletal protein binding
NM_001134776	GO:0043226	organelle
NM_001134776	GO:0005856	cytoskeleton
NM_001134776	GO:0005634	nucleus
NM_001134776	GO:0005654	nucleoplasm
NM_001134776	GO:0005829	cytosol
NM_001134776	GO:0005739	mitochondrion
NM_001134776	GO:0005886	plasma membrane
NM_001134776	GO:0005773	vacuole
NM_001134776	GO:0005764	lysosome
NM_001134776	GO:0007018	microtubule-based movement
NM_001134776	GO:0008092	cytoskeletal protein binding
NM_001134774	GO:0043226	organelle
NM_001134774	GO:0005856	cytoskeleton
NM_001134774	GO:0005634	nucleus
NM_001134774	GO:0005654	nucleoplasm
NM_001134774	GO:0005829	cytosol
NM_001134774	GO:0005739	mitochondrion
NM_001134774	GO:0005886	plasma membrane
NM_001134774	GO:0005773	vacuole
NM_001134774	GO:0005764	lysosome
NM_001134774	GO:0007018	microtubule-based movement
NM_001134774	GO:0008092	cytoskeletal protein binding
NM_022822	GO:0043226	organelle
NM_022822	GO:0005856	cytoskeleton
NM_022822	GO:0005634	nucleus
NM_022822	GO:0005654	nucleoplasm
NM_022822	GO:0005829	cytosol
NM_022822	GO:0005739	mitochondrion
NM_022822	GO:0005886	plasma membrane
NM_022822	GO:0005773	vacuole
NM_022822	GO:0005764	lysosome
NM_022822	GO:0007018	microtubule-based movement
NM_022822	GO:0008092	cytoskeletal protein binding
NM_177417	GO:0043226	organelle
NM_177417	GO:0005856	cytoskeleton
NM_177417	GO:0005739	mitochondrion
NM_177417	GO:0030154	cell differentiation
NM_177417	GO:0022414	reproductive process
NM_177417	GO:0048856	anatomical structure development
NM_177417	GO:0007018	microtubule-based movement
NM_177417	GO:0008092	cytoskeletal protein binding
NM_177417	GO:0044782	cilium organization
NM_177417	GO:0048870	cell motility
NM_177417	GO:0005929	cilium
NM_001289035	GO:0043226	organelle
NM_001289035	GO:0005856	cytoskeleton
NM_001289035	GO:0007018	microtubule-based movement
NM_001289035	GO:0008092	cytoskeletal protein binding
NM_201521	GO:0043226	organelle
NM_201521	GO:0005856	cytoskeleton
NM_201521	GO:0007018	microtubule-based movement
NM_201521	GO:0008092	cytoskeletal protein binding
NM_138343	GO:0043226	organelle
NM_138343	GO:0005856	cytoskeleton
NM_138343	GO:0007018	microtubule-based movement
NM_138343	GO:0008092	cytoskeletal protein binding
NM_201523	GO:0043226	organelle
NM_201523	GO:0005856	cytoskeleton
NM_201523	GO:0007018	microtubule-based movement
NM_201523	GO:0008092	cytoskeletal protein binding
NM_001289034	GO:0043226	organelle
NM_001289034	GO:0005856	cytoskeleton
NM_001289034	GO:0007018	microtubule-based movement
NM_001289034	GO:0008092	cytoskeletal protein binding
NM_201522	GO:0043226	organelle
NM_201522	GO:0005856	cytoskeleton
NM_201522	GO:0007018	microtubule-based movement
NM_201522	GO:0008092	cytoskeletal protein binding
NM_001369786	GO:0023052	signaling
NM_001369786	GO:0003824	catalytic activity
NM_001369786	GO:0016787	hydrolase activity
NM_001369786	GO:0003924	GTPase activity
NM_001369786	GO:0005886	plasma membrane
NM_001369786	GO:0005829	cytosol
NM_001369786	GO:0098772	molecular function regulator activity
NM_001369786	GO:0043226	organelle
NM_001369786	GO:0005783	endoplasmic reticulum
NM_001369786	GO:0005794	Golgi apparatus
NM_001369786	GO:0005739	mitochondrion
NM_001369786	GO:0036211	protein modification process
NM_033360	GO:0023052	signaling
NM_033360	GO:0003824	catalytic activity
NM_033360	GO:0016787	hydrolase activity
NM_033360	GO:0003924	GTPase activity
NM_033360	GO:0005886	plasma membrane
NM_033360	GO:0005829	cytosol
NM_033360	GO:0098772	molecular function regulator activity
NM_033360	GO:0043226	organelle
NM_033360	GO:0005783	endoplasmic reticulum
NM_033360	GO:0005794	Golgi apparatus
NM_033360	GO:0005739	mitochondrion
NM_033360	GO:0036211	protein modification process
NM_004985	GO:0023052	signaling
NM_004985	GO:0003824	catalytic activity
NM_004985	GO:0016787	hydrolase activity
NM_004985	GO:0003924	GTPase activity
NM_004985	GO:0005886	plasma membrane
NM_004985	GO:0005829	cytosol
NM_004985	GO:0098772	molecular function regulator activity
NM_004985	GO:0043226	organelle
NM_004985	GO:0005783	endoplasmic reticulum
NM_004985	GO:0005794	Golgi apparatus
NM_004985	GO:0005739	mitochondrion
NM_004985	GO:0036211	protein modification process
NM_004985	GO:0060090	molecular adaptor activity
NM_004985	GO:0050877	nervous system process
NM_004985	GO:0048856	anatomical structure development
NM_004985	GO:0030154	cell differentiation
NM_004985	GO:0007010	cytoskeleton organization
NM_004985	GO:0012501	programmed cell death
NM_001369787	GO:0023052	signaling
NM_001369787	GO:0003824	catalytic activity
NM_001369787	GO:0016787	hydrolase activity
NM_001369787	GO:0003924	GTPase activity
NM_001369787	GO:0005886	plasma membrane
NM_001369787	GO:0005829	cytosol
NM_001369787	GO:0098772	molecular function regulator activity
NM_001369787	GO:0043226	organelle
NM_001369787	GO:0005783	endoplasmic reticulum
NM_001369787	GO:0005794	Golgi apparatus
NM_001369787	GO:0005739	mitochondrion
NM_001369787	GO:0036211	protein modification process
NM_000237	GO:0003824	catalytic activity
NM_000237	GO:0016787	hydrolase activity
NM_000237	GO:0006629	lipid metabolic process
NM_000237	GO:0006954	inflammatory response
NM_000237	GO:0005576	extracellular region
NM_000237	GO:0005615	extracellular space
NM_000237	GO:0005886	plasma membrane
NM_000237	GO:0030154	cell differentiation
NM_000237	GO:0060090	molecular adaptor activity
NM_000237	GO:0023052	signaling
NM_000237	GO:0048856	anatomical structure development
NM_002332	GO:0043226	organelle
NM_002332	GO:0005634	nucleus
NM_002332	GO:0003723	RNA binding
NM_002332	GO:0005794	Golgi apparatus
NM_002332	GO:0005856	cytoskeleton
NM_002332	GO:0016192	vesicle-mediated transport
NM_002332	GO:0005886	plasma membrane
NM_002332	GO:0005773	vacuole
NM_002332	GO:0005764	lysosome
NM_002332	GO:0005815	microtubule organizing center
NM_002332	GO:0060089	molecular transducer activity
NM_002332	GO:0072659	protein localization to plasma membrane
NM_002332	GO:0031410	cytoplasmic vesicle
NM_002332	GO:0007010	cytoskeleton organization
NM_002332	GO:0003013	circulatory system process
NM_002332	GO:0023052	signaling
NM_002332	GO:0038024	cargo receptor activity
NM_002332	GO:0006629	lipid metabolic process
NM_002332	GO:0048870	cell motility
NM_002332	GO:0030163	protein catabolic process
NM_002332	GO:0002376	immune system process
NM_002332	GO:0048856	anatomical structure development
NM_002332	GO:0030154	cell differentiation
NM_002332	GO:0006954	inflammatory response
NM_002332	GO:0005768	endosome
NM_002332	GO:0030198	extracellular matrix organization
	GO:0038024	cargo receptor activity
NM_002335	GO:0023052	signaling
NM_002335	GO:0060089	molecular transducer activity
NM_002335	GO:0043226	organelle
NM_002335	GO:0005783	endoplasmic reticulum
NM_002335	GO:0016192	vesicle-mediated transport
NM_002335	GO:0005886	plasma membrane
NM_002335	GO:0048856	anatomical structure development
NM_002335	GO:0006351	DNA-templated transcription
NM_002335	GO:0006355	regulation of DNA-templated transcription
NM_002335	GO:0030154	cell differentiation
NM_002335	GO:0005975	carbohydrate metabolic process
NM_002335	GO:0048870	cell motility
NM_002335	GO:0006629	lipid metabolic process
NM_002335	GO:0003013	circulatory system process
NM_002335	GO:0012501	programmed cell death
NM_002335	GO:0000278	mitotic cell cycle
NM_002335	GO:0140014	mitotic nuclear division
NM_002335	GO:0002376	immune system process
NM_002335	GO:0036211	protein modification process
NM_002335	GO:0007155	cell adhesion
NM_001291902	GO:0023052	signaling
NM_001291902	GO:0060089	molecular transducer activity
NM_001291902	GO:0043226	organelle
NM_001291902	GO:0005783	endoplasmic reticulum
NM_001291902	GO:0016192	vesicle-mediated transport
NM_001291902	GO:0005886	plasma membrane
NM_001291902	GO:0048856	anatomical structure development
NM_001291902	GO:0006351	DNA-templated transcription
NM_001291902	GO:0006355	regulation of DNA-templated transcription
NM_001291902	GO:0030154	cell differentiation
NM_001291902	GO:0005975	carbohydrate metabolic process
NM_001291902	GO:0048870	cell motility
NM_001291902	GO:0006629	lipid metabolic process
NM_001291902	GO:0003013	circulatory system process
NM_001291902	GO:0012501	programmed cell death
NM_001291902	GO:0000278	mitotic cell cycle
NM_001291902	GO:0140014	mitotic nuclear division
NM_001291902	GO:0002376	immune system process
NM_001291902	GO:0036211	protein modification process
NM_001291902	GO:0007155	cell adhesion
NM_002336	GO:0023052	signaling
NM_002336	GO:0060089	molecular transducer activity
NM_002336	GO:0043226	organelle
NM_002336	GO:0005783	endoplasmic reticulum
NM_002336	GO:0016192	vesicle-mediated transport
NM_002336	GO:0005886	plasma membrane
NM_002336	GO:0031410	cytoplasmic vesicle
NM_002336	GO:0005576	extracellular region
NM_002336	GO:0048856	anatomical structure development
NM_002336	GO:0006351	DNA-templated transcription
NM_002336	GO:0006355	regulation of DNA-templated transcription
NM_002336	GO:0005768	endosome
NM_002336	GO:0030154	cell differentiation
NM_002336	GO:0072659	protein localization to plasma membrane
NM_002336	GO:0005794	Golgi apparatus
NM_002336	GO:0036211	protein modification process
NM_002336	GO:0038024	cargo receptor activity
NM_002336	GO:0098772	molecular function regulator activity
NM_002336	GO:0005215	transporter activity
NM_002336	GO:0012501	programmed cell death
NM_001414245	GO:0023052	signaling
NM_001414245	GO:0060089	molecular transducer activity
NM_001414245	GO:0043226	organelle
NM_001414245	GO:0005783	endoplasmic reticulum
NM_001414245	GO:0016192	vesicle-mediated transport
NM_001414245	GO:0005886	plasma membrane
NM_001414245	GO:0031410	cytoplasmic vesicle
NM_001414245	GO:0005576	extracellular region
NM_001414245	GO:0048856	anatomical structure development
NM_001414245	GO:0006351	DNA-templated transcription
NM_001414245	GO:0006355	regulation of DNA-templated transcription
NM_001414245	GO:0005768	endosome
NM_001414245	GO:0030154	cell differentiation
NM_001414245	GO:0072659	protein localization to plasma membrane
NM_001414245	GO:0005794	Golgi apparatus
NM_001414245	GO:0036211	protein modification process
NM_001414245	GO:0038024	cargo receptor activity
NM_001414245	GO:0098772	molecular function regulator activity
NM_001414245	GO:0005215	transporter activity
NM_001414245	GO:0012501	programmed cell death
NM_001414253	GO:0023052	signaling
NM_001414253	GO:0060089	molecular transducer activity
NM_001414253	GO:0043226	organelle
NM_001414253	GO:0005783	endoplasmic reticulum
NM_001414253	GO:0016192	vesicle-mediated transport
NM_001414253	GO:0005886	plasma membrane
NM_001414253	GO:0031410	cytoplasmic vesicle
NM_001414253	GO:0005576	extracellular region
NM_001414253	GO:0048856	anatomical structure development
NM_001414253	GO:0006351	DNA-templated transcription
NM_001414253	GO:0006355	regulation of DNA-templated transcription
NM_001414253	GO:0005768	endosome
NM_001414253	GO:0030154	cell differentiation
NM_001414253	GO:0072659	protein localization to plasma membrane
NM_001414253	GO:0005794	Golgi apparatus
NM_001414253	GO:0036211	protein modification process
NM_001414253	GO:0038024	cargo receptor activity
NM_001414253	GO:0098772	molecular function regulator activity
NM_001414253	GO:0005215	transporter activity
NM_001414253	GO:0012501	programmed cell death
NM_001414252	GO:0023052	signaling
NM_001414252	GO:0060089	molecular transducer activity
NM_001414252	GO:0043226	organelle
NM_001414252	GO:0005783	endoplasmic reticulum
NM_001414252	GO:0016192	vesicle-mediated transport
NM_001414252	GO:0005886	plasma membrane
NM_001414252	GO:0031410	cytoplasmic vesicle
NM_001414252	GO:0005576	extracellular region
NM_001414252	GO:0048856	anatomical structure development
NM_001414252	GO:0006351	DNA-templated transcription
NM_001414252	GO:0006355	regulation of DNA-templated transcription
NM_001414252	GO:0005768	endosome
NM_001414252	GO:0030154	cell differentiation
NM_001414252	GO:0072659	protein localization to plasma membrane
NM_001414252	GO:0005794	Golgi apparatus
NM_001414252	GO:0036211	protein modification process
NM_001414252	GO:0038024	cargo receptor activity
NM_001414252	GO:0098772	molecular function regulator activity
NM_001414252	GO:0005215	transporter activity
NM_001414252	GO:0012501	programmed cell death
NM_001414254	GO:0023052	signaling
NM_001414254	GO:0060089	molecular transducer activity
NM_001414254	GO:0043226	organelle
NM_001414254	GO:0005783	endoplasmic reticulum
NM_001414254	GO:0016192	vesicle-mediated transport
NM_001414254	GO:0005886	plasma membrane
NM_001414254	GO:0031410	cytoplasmic vesicle
NM_001414254	GO:0005576	extracellular region
NM_001414254	GO:0048856	anatomical structure development
NM_001414254	GO:0006351	DNA-templated transcription
NM_001414254	GO:0006355	regulation of DNA-templated transcription
NM_001414254	GO:0005768	endosome
NM_001414254	GO:0030154	cell differentiation
NM_001414254	GO:0072659	protein localization to plasma membrane
NM_001414254	GO:0005794	Golgi apparatus
NM_001414254	GO:0036211	protein modification process
NM_001414254	GO:0038024	cargo receptor activity
NM_001414254	GO:0098772	molecular function regulator activity
NM_001414254	GO:0005215	transporter activity
NM_001414254	GO:0012501	programmed cell death
NM_001414247	GO:0023052	signaling
NM_001414247	GO:0060089	molecular transducer activity
NM_001414247	GO:0043226	organelle
NM_001414247	GO:0005783	endoplasmic reticulum
NM_001414247	GO:0016192	vesicle-mediated transport
NM_001414247	GO:0005886	plasma membrane
NM_001414247	GO:0031410	cytoplasmic vesicle
NM_001414247	GO:0005576	extracellular region
NM_001414247	GO:0048856	anatomical structure development
NM_001414247	GO:0006351	DNA-templated transcription
NM_001414247	GO:0006355	regulation of DNA-templated transcription
NM_001414247	GO:0005768	endosome
NM_001414247	GO:0030154	cell differentiation
NM_001414247	GO:0072659	protein localization to plasma membrane
NM_001414247	GO:0005794	Golgi apparatus
NM_001414247	GO:0036211	protein modification process
NM_001414247	GO:0038024	cargo receptor activity
NM_001414247	GO:0098772	molecular function regulator activity
NM_001414247	GO:0005215	transporter activity
NM_001414247	GO:0012501	programmed cell death
NM_001414255	GO:0023052	signaling
NM_001414255	GO:0060089	molecular transducer activity
NM_001414255	GO:0043226	organelle
NM_001414255	GO:0005783	endoplasmic reticulum
NM_001414255	GO:0016192	vesicle-mediated transport
NM_001414255	GO:0005886	plasma membrane
NM_001414255	GO:0031410	cytoplasmic vesicle
NM_001414255	GO:0005576	extracellular region
NM_001414255	GO:0048856	anatomical structure development
NM_001414255	GO:0006351	DNA-templated transcription
NM_001414255	GO:0006355	regulation of DNA-templated transcription
NM_001414255	GO:0005768	endosome
NM_001414255	GO:0030154	cell differentiation
NM_001414255	GO:0072659	protein localization to plasma membrane
NM_001414255	GO:0005794	Golgi apparatus
NM_001414255	GO:0036211	protein modification process
NM_001414255	GO:0038024	cargo receptor activity
NM_001414255	GO:0098772	molecular function regulator activity
NM_001414255	GO:0005215	transporter activity
NM_001414255	GO:0012501	programmed cell death
NM_001414251	GO:0023052	signaling
NM_001414251	GO:0060089	molecular transducer activity
NM_001414251	GO:0043226	organelle
NM_001414251	GO:0005783	endoplasmic reticulum
NM_001414251	GO:0016192	vesicle-mediated transport
NM_001414251	GO:0005886	plasma membrane
NM_001414251	GO:0031410	cytoplasmic vesicle
NM_001414251	GO:0005576	extracellular region
NM_001414251	GO:0048856	anatomical structure development
NM_001414251	GO:0006351	DNA-templated transcription
NM_001414251	GO:0006355	regulation of DNA-templated transcription
NM_001414251	GO:0005768	endosome
NM_001414251	GO:0030154	cell differentiation
NM_001414251	GO:0072659	protein localization to plasma membrane
NM_001414251	GO:0005794	Golgi apparatus
NM_001414251	GO:0036211	protein modification process
